ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher,Image-URL-S,Image-URL-M,Image-URL-L,content
0515131083,Plantation: A Lowcountry Tale,Dorothea Benton Frank,2001.0,Jove Books,http://images.amazon.com/images/P/0515131083.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515131083.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0515131083.01.LZZZZZZZ.jpg,Plantation: A Lowcountry Tale Dorothea Benton Frank Jove Books
0374129983,The Corrections,Jonathan Franzen,2001.0,Farrar Straus &amp; Giroux,http://images.amazon.com/images/P/0374129983.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0374129983.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0374129983.01.LZZZZZZZ.jpg,The Corrections Jonathan Franzen Farrar Straus &amp; Giroux
0316601950,The Pilot's Wife : A Novel,Anita Shreve,1999.0,Back Bay Books,http://images.amazon.com/images/P/0316601950.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0316601950.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0316601950.01.LZZZZZZZ.jpg,The Pilot's Wife : A Novel Anita Shreve Back Bay Books
080411918X,A Patchwork Planet,ANNE TYLER,2001.0,Ballantine Books,http://images.amazon.com/images/P/080411918X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/080411918X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/080411918X.01.LZZZZZZZ.jpg,A Patchwork Planet ANNE TYLER Ballantine Books
0446604275,Primary Colors: A Novel of Politics,Anonymous,1996.0,Warner Books,http://images.amazon.com/images/P/0446604275.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446604275.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446604275.01.LZZZZZZZ.jpg,Primary Colors: A Novel of Politics Anonymous Warner Books
0375502238,Blessings,ANNA QUINDLEN,2002.0,Random House,http://images.amazon.com/images/P/0375502238.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375502238.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375502238.01.LZZZZZZZ.jpg,Blessings ANNA QUINDLEN Random House
0440202043,Shell Seekers,Rosamunde Pilcher,1996.0,Dell,http://images.amazon.com/images/P/0440202043.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440202043.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440202043.01.LZZZZZZZ.jpg,Shell Seekers Rosamunde Pilcher Dell
0451183665,A Case of Need,Michael Crichton,1994.0,Signet Book,http://images.amazon.com/images/P/0451183665.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451183665.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451183665.01.LZZZZZZZ.jpg,A Case of Need Michael Crichton Signet Book
0671004530,On the Street Where You Live,Mary Higgins Clark,2002.0,Pocket,http://images.amazon.com/images/P/0671004530.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671004530.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671004530.01.LZZZZZZZ.jpg,On the Street Where You Live Mary Higgins Clark Pocket
014028009X,Bridget Jones's Diary,Helen Fielding,1999.0,Penguin Books,http://images.amazon.com/images/P/014028009X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/014028009X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/014028009X.01.LZZZZZZZ.jpg,Bridget Jones's Diary Helen Fielding Penguin Books
0452282829,We Were the Mulvaneys,Joyce Carol Oates,1996.0,Plume,http://images.amazon.com/images/P/0452282829.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0452282829.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0452282829.01.LZZZZZZZ.jpg,We Were the Mulvaneys Joyce Carol Oates Plume
034540761X,The Final Judgment,Richard North Patterson,1997.0,Ballantine Books,http://images.amazon.com/images/P/034540761X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/034540761X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/034540761X.01.LZZZZZZZ.jpg,The Final Judgment Richard North Patterson Ballantine Books
0385722206,Balzac and the Little Chinese Seamstress : A Novel,DAI SIJIE,2002.0,Anchor,http://images.amazon.com/images/P/0385722206.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385722206.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385722206.01.LZZZZZZZ.jpg,Balzac and the Little Chinese Seamstress : A Novel DAI SIJIE Anchor
0142001430,Year of Wonders,Geraldine Brooks,2002.0,Penguin Books,http://images.amazon.com/images/P/0142001430.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0142001430.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0142001430.01.LZZZZZZZ.jpg,Year of Wonders Geraldine Brooks Penguin Books
080410526X,All I Really Need to Know,ROBERT FULGHUM,1989.0,Ivy Books,http://images.amazon.com/images/P/080410526X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/080410526X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/080410526X.01.LZZZZZZZ.jpg,All I Really Need to Know ROBERT FULGHUM Ivy Books
031242227X,Running with Scissors: A Memoir,Augusten Burroughs,2003.0,Picador USA,http://images.amazon.com/images/P/031242227X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/031242227X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/031242227X.01.LZZZZZZZ.jpg,Running with Scissors: A Memoir Augusten Burroughs Picador USA
0140270590,A New Song (Mitford Years (Paperback)),Jan Karon,2000.0,Viking Books,http://images.amazon.com/images/P/0140270590.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140270590.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140270590.01.LZZZZZZZ.jpg,A New Song (Mitford Years (Paperback)) Jan Karon Viking Books
0440235596,Tara Road,Maeve Binchy,2000.0,Dell Publishing Company,http://images.amazon.com/images/P/0440235596.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440235596.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440235596.01.LZZZZZZZ.jpg,Tara Road Maeve Binchy Dell Publishing Company
042516098X,Hornet's Nest,Patricia Daniels Cornwell,1998.0,Berkley Publishing Group,http://images.amazon.com/images/P/042516098X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/042516098X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/042516098X.01.LZZZZZZZ.jpg,Hornet's Nest Patricia Daniels Cornwell Berkley Publishing Group
0446613266,Four Blind Mice,James Patterson,2003.0,Warner Books,http://images.amazon.com/images/P/0446613266.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446613266.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446613266.01.LZZZZZZZ.jpg,Four Blind Mice James Patterson Warner Books
038549081X,The Handmaid's Tale : A Novel,Margaret Atwood,1998.0,Anchor,http://images.amazon.com/images/P/038549081X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/038549081X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/038549081X.01.LZZZZZZZ.jpg,The Handmaid's Tale : A Novel Margaret Atwood Anchor
0671041789,The Green Mile,Stephen King,1999.0,Pocket,http://images.amazon.com/images/P/0671041789.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671041789.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671041789.01.LZZZZZZZ.jpg,The Green Mile Stephen King Pocket
0439139597,Harry Potter and the Goblet of Fire (Book 4),J. K. Rowling,2000.0,Scholastic,http://images.amazon.com/images/P/0439139597.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0439139597.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0439139597.01.LZZZZZZZ.jpg,Harry Potter and the Goblet of Fire (Book 4) J. K. Rowling Scholastic
0439064864,Harry Potter and the Chamber of Secrets (Book 2),J. K. Rowling,1999.0,Scholastic,http://images.amazon.com/images/P/0439064864.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0439064864.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0439064864.01.LZZZZZZZ.jpg,Harry Potter and the Chamber of Secrets (Book 2) J. K. Rowling Scholastic
0449003795,P Is for Peril,Sue Grafton,2002.0,Ballantine Books,http://images.amazon.com/images/P/0449003795.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449003795.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449003795.01.LZZZZZZZ.jpg,P Is for Peril Sue Grafton Ballantine Books
044651862X,The Celestine Prophecy (Celestine Prophecy),James Redfield,1994.0,Warner Books,http://images.amazon.com/images/P/044651862X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/044651862X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/044651862X.01.LZZZZZZZ.jpg,The Celestine Prophecy (Celestine Prophecy) James Redfield Warner Books
043935806X,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling,2003.0,Scholastic,http://images.amazon.com/images/P/043935806X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/043935806X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/043935806X.01.LZZZZZZZ.jpg,Harry Potter and the Order of the Phoenix (Book 5) J. K. Rowling Scholastic
0451184963,Insomnia,Stephen King,1995.0,Signet Book,http://images.amazon.com/images/P/0451184963.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451184963.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451184963.01.LZZZZZZZ.jpg,Insomnia Stephen King Signet Book
0440220602,The Chamber,John Grisham,1995.0,Dell Publishing Company,http://images.amazon.com/images/P/0440220602.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440220602.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440220602.01.LZZZZZZZ.jpg,The Chamber John Grisham Dell Publishing Company
042513525X,Hideaway,Dean R. Koontz,1992.0,Berkley Publishing Group,http://images.amazon.com/images/P/042513525X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/042513525X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/042513525X.01.LZZZZZZZ.jpg,Hideaway Dean R. Koontz Berkley Publishing Group
0451156609,The Tommyknockers,Stephen King,1994.0,Signet Book,http://images.amazon.com/images/P/0451156609.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451156609.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451156609.01.LZZZZZZZ.jpg,The Tommyknockers Stephen King Signet Book
1400031354,Tears of the Giraffe (No.1 Ladies Detective Agency),Alexander McCall Smith,2002.0,Anchor,http://images.amazon.com/images/P/1400031354.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1400031354.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1400031354.01.LZZZZZZZ.jpg,Tears of the Giraffe (No.1 Ladies Detective Agency) Alexander McCall Smith Anchor
0671695169,Midnight Whispers (Cutler),V.C. Andrews,1992.0,Pocket,http://images.amazon.com/images/P/0671695169.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671695169.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671695169.01.LZZZZZZZ.jpg,Midnight Whispers (Cutler) V.C. Andrews Pocket
0446608955,A Walk to Remember,Nicholas Sparks,2000.0,Warner Books,http://images.amazon.com/images/P/0446608955.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446608955.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446608955.01.LZZZZZZZ.jpg,A Walk to Remember Nicholas Sparks Warner Books
0440241073,The Summons,John Grisham,2002.0,Dell Publishing Company,http://images.amazon.com/images/P/0440241073.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440241073.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440241073.01.LZZZZZZZ.jpg,The Summons John Grisham Dell Publishing Company
0449227421,The Third Twin,Ken Follett,1997.0,Fawcett Books,http://images.amazon.com/images/P/0449227421.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449227421.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449227421.01.LZZZZZZZ.jpg,The Third Twin Ken Follett Fawcett Books
0446606324,The Winner,David Baldacci,1998.0,Warner Vision,http://images.amazon.com/images/P/0446606324.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446606324.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446606324.01.LZZZZZZZ.jpg,The Winner David Baldacci Warner Vision
0515132187,The Villa,Nora Roberts,2002.0,Jove Books,http://images.amazon.com/images/P/0515132187.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515132187.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0515132187.01.LZZZZZZZ.jpg,The Villa Nora Roberts Jove Books
0446670251,The Virgin Suicides,Jeffrey Eugenides,1994.0,Warner Books,http://images.amazon.com/images/P/0446670251.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446670251.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446670251.01.LZZZZZZZ.jpg,The Virgin Suicides Jeffrey Eugenides Warner Books
0425154092,From Potter's Field,Patricia Daniels Cornwell,1996.0,Berkley Publishing Group,http://images.amazon.com/images/P/0425154092.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425154092.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425154092.01.LZZZZZZZ.jpg,From Potter's Field Patricia Daniels Cornwell Berkley Publishing Group
0671014196,The Summerhouse,Jude Deveraux,2002.0,Pocket,http://images.amazon.com/images/P/0671014196.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671014196.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671014196.01.LZZZZZZZ.jpg,The Summerhouse Jude Deveraux Pocket
0871136791,Cold Mountain,Charles Frazier,1997.0,Atlantic Monthly Press,http://images.amazon.com/images/P/0871136791.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0871136791.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0871136791.01.LZZZZZZZ.jpg,Cold Mountain Charles Frazier Atlantic Monthly Press
0553271636,D Is for Deadbeat (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,1988.0,Bantam,http://images.amazon.com/images/P/0553271636.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553271636.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553271636.01.LZZZZZZZ.jpg,D Is for Deadbeat (Kinsey Millhone Mysteries (Paperback)) Sue Grafton Bantam
0679751521,Midnight in the Garden of Good and Evil,John Berendt,1999.0,Vintage Books USA,http://images.amazon.com/images/P/0679751521.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679751521.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679751521.01.LZZZZZZZ.jpg,Midnight in the Garden of Good and Evil John Berendt Vintage Books USA
0312966091,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel),Janet Evanovich,1998.0,St. Martin's Paperbacks,http://images.amazon.com/images/P/0312966091.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312966091.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312966091.01.LZZZZZZZ.jpg,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel) Janet Evanovich St. Martin's Paperbacks
0375504613,A Short Guide to a Happy Life,ANNA QUINDLEN,2000.0,Random House,http://images.amazon.com/images/P/0375504613.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375504613.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375504613.01.LZZZZZZZ.jpg,A Short Guide to a Happy Life ANNA QUINDLEN Random House
0671001795,Two for the Dough,Janet Evanovich,1996.0,Pocket,http://images.amazon.com/images/P/0671001795.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671001795.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671001795.01.LZZZZZZZ.jpg,Two for the Dough Janet Evanovich Pocket
0679439382,The Little Friend,Donna Tartt,2002.0,Alfred A. Knopf,http://images.amazon.com/images/P/0679439382.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679439382.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679439382.01.LZZZZZZZ.jpg,The Little Friend Donna Tartt Alfred A. Knopf
0804108749,Saint Maybe,ANNE TYLER,1992.0,Ivy Books,http://images.amazon.com/images/P/0804108749.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0804108749.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0804108749.01.LZZZZZZZ.jpg,Saint Maybe ANNE TYLER Ivy Books
0425121631,Rules of Prey,John Sandford,1992.0,Berkley Publishing Group,http://images.amazon.com/images/P/0425121631.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425121631.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425121631.01.LZZZZZZZ.jpg,Rules of Prey John Sandford Berkley Publishing Group
0425153975,The Eyes of Darkness,Dean R. Koontz,1996.0,Berkley Publishing Group,http://images.amazon.com/images/P/0425153975.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425153975.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425153975.01.LZZZZZZZ.jpg,The Eyes of Darkness Dean R. Koontz Berkley Publishing Group
0425119653,Mutation,Robin Cook,1991.0,Berkley Publishing Group,http://images.amazon.com/images/P/0425119653.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425119653.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425119653.01.LZZZZZZZ.jpg,Mutation Robin Cook Berkley Publishing Group
0804114986,The Bonesetter's Daughter,Amy Tan,2002.0,Ballantine Books,http://images.amazon.com/images/P/0804114986.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0804114986.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0804114986.01.LZZZZZZZ.jpg,The Bonesetter's Daughter Amy Tan Ballantine Books
0446611808,Envy,Sandra Brown,2002.0,Warner Books,http://images.amazon.com/images/P/0446611808.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446611808.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446611808.01.LZZZZZZZ.jpg,Envy Sandra Brown Warner Books
0345423402,A Kiss of Shadows (Meredith Gentry Novels (Paperback)),LAURELL K. HAMILTON,2002.0,Ballantine Books,http://images.amazon.com/images/P/0345423402.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345423402.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345423402.01.LZZZZZZZ.jpg,A Kiss of Shadows (Meredith Gentry Novels (Paperback)) LAURELL K. HAMILTON Ballantine Books
0312144075,The Samurai's Garden : A Novel,Gail Tsukiyama,1996.0,St. Martin's Griffin,http://images.amazon.com/images/P/0312144075.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312144075.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312144075.01.LZZZZZZZ.jpg,The Samurai's Garden : A Novel Gail Tsukiyama St. Martin's Griffin
0156007479,Slammerkin,Emma Donoghue,2002.0,Harvest Books,http://images.amazon.com/images/P/0156007479.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0156007479.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0156007479.01.LZZZZZZZ.jpg,Slammerkin Emma Donoghue Harvest Books
0451206525,Dead Sleep,Greg Iles,2002.0,Signet Book,http://images.amazon.com/images/P/0451206525.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451206525.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451206525.01.LZZZZZZZ.jpg,Dead Sleep Greg Iles Signet Book
0451167317,The Dark Half,Stephen King,1994.0,Signet Book,http://images.amazon.com/images/P/0451167317.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451167317.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451167317.01.LZZZZZZZ.jpg,The Dark Half Stephen King Signet Book
0312980159,Fast Women,Jennifer Crusie,2002.0,St. Martin's Press,http://images.amazon.com/images/P/0312980159.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312980159.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312980159.01.LZZZZZZZ.jpg,Fast Women Jennifer Crusie St. Martin's Press
0312979886,Female Intelligence,Jane Heller,2002.0,St. Martin's Paperbacks,http://images.amazon.com/images/P/0312979886.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312979886.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312979886.01.LZZZZZZZ.jpg,Female Intelligence Jane Heller St. Martin's Paperbacks
0425173631,Witness in Death (Eve Dallas Mysteries (Paperback)),J. D. Robb,2004.0,Berkley Publishing Group,http://images.amazon.com/images/P/0425173631.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425173631.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425173631.01.LZZZZZZZ.jpg,Witness in Death (Eve Dallas Mysteries (Paperback)) J. D. Robb Berkley Publishing Group
0312983271,Full House (Janet Evanovich's Full Series),Janet Evanovich,2002.0,St. Martin's Paperbacks,http://images.amazon.com/images/P/0312983271.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312983271.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312983271.01.LZZZZZZZ.jpg,Full House (Janet Evanovich's Full Series) Janet Evanovich St. Martin's Paperbacks
0553284789,F Is for Fugitive (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,1990.0,Bantam,http://images.amazon.com/images/P/0553284789.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553284789.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553284789.01.LZZZZZZZ.jpg,F Is for Fugitive (Kinsey Millhone Mysteries (Paperback)) Sue Grafton Bantam
